IS_top_5_league,Based_rich_nation,Is_top_ranked_nation,EU_National,Caps,Apps,Age,Reputation,Is_top_prev_club,Last_Transfer_Fee,Salary
0,0,0,0,0.005,0.42428035043804757,0.5357142857142857,0.4174874371859296,0,0,12250.0
0,1,1,1,0.0,0.0,0.0357142857142857,0.3079396984924623,0,0,12250.0
0,0,2,1,0.0,0.09386733416770963,0.25,0.457286432160804,0,0,12250.0
0,1,2,1,0.0,0.016270337922403004,0.1071428571428571,0.271356783919598,0,0,12250.0
0,0,0,0,0.095,0.0012515644555694619,0.5714285714285715,0.4472361809045226,0,0,12250.0
0,0,0,0,0.075,0.015018773466833543,0.3928571428571429,0.40703517587939697,0,0,12250.0
0,0,0,0,0.055,0.003754693366708386,0.2142857142857143,0.34673366834170855,0,0,12250.0
0,0,0,0,0.08,0.12265331664580727,0.3214285714285714,0.40703517587939697,0,0,12250.0
0,0,0,0,0.01,0.1902377972465582,0.4642857142857143,0.20160804020100503,0,0,12250.0
0,0,0,0,0.03,0.006257822277847309,0.25,0.3936683417085427,0,0,12250.0
0,1,0,1,0.0,0.0025031289111389237,0.0714285714285714,0.28763819095477383,0,0,12250.0
0,0,0,0,0.005,0.29411764705882354,0.4285714285714285,0.4221105527638191,0,0,12250.0
0,0,0,0,0.01,0.0525657071339174,0.1428571428571429,0.37185929648241206,0,0,12250.0
0,0,0,0,0.055,0.0725907384230288,0.3571428571428571,0.39195979899497485,0,0,12250.0
0,0,0,1,0.0,0.0,0.1428571428571429,0.4579899497487437,0,0,12250.0
0,0,0,0,0.005,0.13141426783479349,0.3571428571428571,0.32160804020100503,0,0,12250.0
0,0,0,0,0.005,0.06508135168961202,0.4642857142857143,0.19678391959798996,0,0,12250.0
0,0,0,0,0.01,0.07008760951188986,0.1071428571428571,0.44542713567839193,0,0,12250.0
0,1,2,1,0.0,0.0012515644555694619,0.2857142857142857,0.4186934673366834,0,0,12250.0
0,0,0,0,0.31,0.08260325406758448,0.4999999999999999,0.33175879396984925,0,0,12250.0
0,0,0,0,0.0,0.04005006257822278,0.0714285714285714,0.5647236180904522,0,0,12250.0
0,0,0,0,0.04,0.0025031289111389237,0.25,0.40703517587939697,0,0,12250.0
0,0,0,0,0.02,0.008760951188986232,0.0714285714285714,0.5311557788944723,0,0,12250.0
0,0,0,0,0.0,0.057571964956195244,0.0714285714285714,0.6153768844221106,0,0,12250.0
0,1,2,1,0.0,0.19148936170212766,0.6071428571428571,0.41608040201005025,0,0,12250.0
0,1,1,1,0.0,0.0,0.0357142857142857,0.34311557788944724,0,0,12250.0
0,0,0,0,0.09,0.011264080100125157,0.5714285714285715,0.3869346733668342,0,0,12250.0
0,0,0,0,0.0,0.007509386733416772,0.0357142857142857,0.6292462311557789,0,0,12250.0
0,0,0,0,0.11,0.0951188986232791,0.2857142857142857,0.4221105527638191,0,0,12250.0
0,0,0,0,0.005,0.025031289111389236,0.1071428571428571,0.589145728643216,0,0,12250.0
0,0,0,0,0.005,0.06633291614518148,0.6071428571428571,0.35195979899497487,0,0,12250.0
0,0,0,0,0.0,0.0,0.1071428571428571,0.0970854271356784,0,0,12250.0
0,0,0,0,0.005,0.3316645807259074,0.5714285714285715,0.3857286432160804,0,0,12250.0
0,1,1,1,0.0,0.0,0.0357142857142857,0.3065326633165829,0,0,12250.0
0,0,0,1,0.0,0.02127659574468085,0.1071428571428571,0.42,0,0,12250.0
0,1,2,1,0.0,0.023779724655819776,0.1071428571428571,0.2914572864321608,0,0,12250.0
0,0,2,0,0.0,0.0012515644555694619,0.1071428571428571,0.4239195979899497,0,0,12250.0
0,0,0,0,0.01,0.0012515644555694619,0.25,0.4120603015075377,0,0,12250.0
0,0,2,1,0.005,0.3617021276595745,0.5357142857142857,0.4898492462311558,0,0,12250.0
0,1,2,1,0.0,0.28660826032540676,0.3571428571428571,0.44904522613065323,0,0,12250.0
0,1,2,1,0.0,0.10137672090112641,0.3928571428571429,0.40984924623115576,0,0,12250.0
0,1,2,1,0.0,0.010012515644555695,0.0714285714285714,0.271356783919598,0,0,12250.0
0,1,2,1,0.0,0.22903629536921152,0.4285714285714285,0.40703517587939697,0,0,12250.0
0,1,2,1,0.0,0.023779724655819776,0.0714285714285714,0.271356783919598,0,0,12250.0
0,0,0,0,0.145,0.057571964956195244,0.2142857142857143,0.44040201005025126,0,0,12250.0
0,0,0,0,0.045,0.0,0.2857142857142857,0.3969849246231156,0,0,12250.0
0,0,0,0,0.04,0.23779724655819776,0.3928571428571429,0.5262311557788945,0,0,12250.0
0,0,0,0,0.055,0.0012515644555694619,0.25,0.39899497487437185,0,0,12250.0
0,0,0,1,0.025,0.4167709637046308,0.5357142857142857,0.4472361809045226,0,0,12250.0
0,1,2,1,0.0,0.18022528160200252,0.2857142857142857,0.4060301507537688,0,0,12250.0
0,0,0,0,0.0,0.5056320400500626,0.6428571428571429,0.4221105527638191,0,0,12250.0
0,0,0,1,0.12,0.33416770963704634,0.5714285714285715,0.36683417085427134,0,0,12250.0
0,1,2,1,0.0,0.0,0.1785714285714286,0.4042211055276382,0,0,12250.0
1,1,0,1,0.0,0.03504380475594493,0.0357142857142857,0.3796984924623115,0,0,12250.0
0,0,0,0,0.035,0.016270337922403004,0.4285714285714285,0.3316582914572864,0,0,12250.0
0,0,0,0,0.01,0.015018773466833543,0.3214285714285714,0.3869346733668342,0,0,12250.0
0,1,2,1,0.0,0.16145181476846057,0.25,0.4074371859296482,0,0,12250.0
0,0,0,1,0.13,0.23028785982478098,0.4999999999999999,0.3077386934673367,0,0,12250.0
0,0,0,0,0.005,0.4005006257822278,0.4999999999999999,0.47326633165829146,0,0,12250.0
0,0,0,0,0.0,0.007509386733416772,0.0714285714285714,0.43547738693467336,0,0,12250.0
0,0,0,1,0.0,0.04380475594493116,0.1785714285714286,0.41577889447236177,0,0,12250.0
0,1,2,0,0.0,0.0050062578222778474,0.0,0.1991959798994975,0,0,12250.0
0,1,2,1,0.0,0.45431789737171463,0.4999999999999999,0.40201005025125625,0,0,12250.0
0,0,0,0,0.035,0.015018773466833543,0.25,0.3869346733668342,0,0,12250.0
0,1,1,0,0.0,0.0725907384230288,0.1785714285714286,0.42462311557788945,0,0,12250.0
0,0,0,1,0.035,0.42928660826032544,0.5357142857142857,0.4422110552763819,0,0,12250.0
0,1,2,1,0.0,0.061326658322903634,0.1428571428571429,0.2914572864321608,0,0,12250.0
0,0,0,0,0.0,0.29161451814768463,0.4999999999999999,0.4623115577889447,0,0,12250.0
0,0,0,1,0.28,0.19774718397997498,0.8571428571428571,0.30613065326633165,0,0,12250.0
0,1,2,0,0.0,0.007509386733416772,0.1071428571428571,0.3417085427135678,0,0,12250.0
0,1,2,1,0.0,0.16896120150187735,0.25,0.40492462311557786,0,0,12250.0
0,0,2,1,0.0,0.0,0.1785714285714286,0.24623115577889446,0,0,12250.0
0,0,0,0,0.005,0.3053817271589487,0.3928571428571429,0.4277386934673367,0,0,12250.0
0,1,2,0,0.0,0.061326658322903634,0.2857142857142857,0.4186934673366834,0,0,12250.0
0,1,0,0,0.01,0.2928660826032541,0.4642857142857143,0.2978894472361809,0,0,12250.0
0,1,2,1,0.0,0.4993742177722153,0.6785714285714285,0.3977889447236181,0,0,12250.0
0,1,2,1,0.0,0.18898623279098875,0.25,0.4038190954773869,0,0,12250.0
0,0,0,0,0.0,0.09011264080100126,0.1785714285714286,0.4120603015075377,0,0,12250.0
0,1,2,1,0.0,0.2102628285356696,0.3214285714285714,0.40341708542713567,0,0,12250.0
0,0,0,0,0.06,0.1639549436795995,0.4285714285714285,0.4974874371859296,0,0,12250.0
0,0,0,1,0.11,0.06508135168961202,0.2142857142857143,0.3305527638190955,0,0,12250.0
0,1,1,0,0.005,0.3404255319148936,0.6071428571428571,0.40201005025125625,0,0,12250.0
0,1,2,0,0.0,0.18272841051314143,0.25,0.3248241206030151,0,0,12250.0
0,1,2,1,0.0,0.409261576971214,0.4642857142857143,0.40201005025125625,0,0,12250.0
0,0,0,0,0.0,0.3316645807259074,0.4642857142857143,0.4433165829145729,0,0,12250.0
0,0,0,0,0.22,0.04380475594493116,0.5714285714285715,0.3021105527638191,0,0,12250.0
0,1,2,1,0.0,0.0725907384230288,0.1071428571428571,0.4052261306532663,0,0,12250.0
0,0,0,1,0.0,0.28035043804755944,0.3928571428571429,0.4245226130653266,0,0,12250.0
0,1,2,1,0.0,0.1113892365456821,0.2857142857142857,0.40201005025125625,0,0,12250.0
0,0,0,0,0.1,0.017521902377972465,0.4285714285714285,0.36894472361809044,0,0,12250.0
0,1,0,1,0.005,0.27033792240300375,0.3214285714285714,0.40201005025125625,0,0,12250.0
0,1,0,0,0.02,0.10137672090112641,0.3571428571428571,0.2361809045226131,0,0,12250.0
0,1,2,0,0.0,0.0,0.1071428571428571,0.2976884422110553,0,0,12250.0
0,0,0,0,0.14,0.425531914893617,0.8214285714285713,0.3366834170854271,0,0,12250.0
0,1,2,1,0.0,0.34668335419274093,0.5714285714285715,0.40201005025125625,0,0,12250.0
0,0,0,0,0.09,0.02127659574468085,0.3571428571428571,0.3015075376884422,0,0,12250.0
0,0,0,0,0.02,0.08635794743429287,0.3571428571428571,0.3979899497487437,0,0,12250.0
0,1,2,1,0.0,0.2903629536921152,0.4999999999999999,0.42713567839195976,0,0,12250.0
0,0,0,0,0.0,0.3504380475594493,0.4642857142857143,0.40703517587939697,0,0,12250.0
0,1,2,1,0.0,0.20775969962453067,0.3214285714285714,0.40201005025125625,0,0,12250.0
0,1,0,0,0.025,0.43679599499374216,0.4642857142857143,0.3077386934673367,0,0,12250.0
0,0,0,0,0.01,0.16020025031289112,0.4642857142857143,0.3969849246231156,0,0,12250.0
0,0,0,0,0.0,0.025031289111389236,0.0714285714285714,0.34673366834170855,0,0,12250.0
0,0,0,1,0.02,0.11013767209011265,0.25,0.30110552763819093,0,0,12250.0
0,0,0,0,0.06,0.07133917396745933,0.4285714285714285,0.4472361809045226,0,0,12250.0
0,0,0,0,0.095,0.2528160200250313,0.4642857142857143,0.5226130653266332,0,0,12250.0
0,0,0,0,0.085,0.0012515644555694619,0.4285714285714285,0.37256281407035174,0,0,12250.0
0,1,2,1,0.0,0.0,0.0714285714285714,0.2822110552763819,0,0,12000.0
0,0,0,0,0.05,0.003754693366708386,0.2857142857142857,0.4221105527638191,0,0,12000.0
0,0,0,0,0.01,0.0012515644555694619,0.2142857142857143,0.2793969849246231,0,0,12000.0
0,0,0,0,0.05,0.1113892365456821,0.2857142857142857,0.408643216080402,0,0,12000.0
0,1,0,1,0.0,0.0362953692115144,0.0714285714285714,0.2806030150753769,0,0,12000.0
0,1,2,1,0.0,0.4230287859824781,0.4999999999999999,0.38190954773869346,0,0,12000.0
0,0,0,0,0.02,0.003754693366708386,0.4285714285714285,0.37185929648241206,0,0,12000.0
0,1,2,1,0.0,0.2991239048811014,0.3571428571428571,0.38190954773869346,0,0,12000.0
0,1,1,1,0.0,0.0012515644555694619,0.0714285714285714,0.29206030150753765,0,0,12000.0
0,0,2,1,0.0,0.2565707133917397,0.5714285714285715,0.4074371859296482,0,0,12000.0
0,1,2,1,0.0,0.0362953692115144,0.1071428571428571,0.38190954773869346,0,0,12000.0
0,0,0,0,0.20500000000000002,0.1414267834793492,0.6071428571428571,0.3678391959798995,0,0,12000.0
0,1,0,1,0.015,0.16520650813516896,0.6071428571428571,0.3849246231155779,0,0,12000.0
0,0,0,0,0.0,0.057571964956195244,0.3928571428571429,0.49638190954773864,0,0,12000.0
0,0,0,1,0.02,0.23529411764705882,0.25,0.4192964824120603,0,0,12000.0
0,0,0,1,0.01,0.1702127659574468,0.25,0.4058291457286432,0,0,12000.0
0,1,2,1,0.0,0.02127659574468085,0.1071428571428571,0.26753768844221104,0,0,12000.0
0,0,0,0,0.01,0.0050062578222778474,0.2857142857142857,0.3742713567839196,0,0,12000.0
0,0,2,0,0.0,0.1276595744680851,0.4285714285714285,0.4487437185929648,0,0,12000.0
0,0,0,0,0.015,0.04881101376720901,0.25,0.40201005025125625,0,0,12000.0
0,0,0,0,0.14,0.003754693366708386,0.4285714285714285,0.3869346733668342,0,0,12000.0
0,0,0,1,0.0,0.32290362953692114,0.4642857142857143,0.4974874371859296,0,0,12000.0
0,0,2,1,0.0,0.17146433041301629,0.4285714285714285,0.4472361809045226,0,0,12000.0
0,1,0,1,0.01,0.016270337922403004,0.3928571428571429,0.3895477386934673,0,0,12000.0
0,1,2,1,0.0,0.0,0.1428571428571429,0.26130653266331655,0,0,12000.0
0,1,2,1,0.0,0.015018773466833543,0.1428571428571429,0.3869346733668342,0,0,12000.0
0,0,0,0,0.015,0.003754693366708386,0.3928571428571429,0.39195979899497485,0,0,12000.0
0,0,2,1,0.0,0.10387984981226533,0.25,0.4769849246231156,0,0,12000.0
0,1,0,1,0.045,0.15894868585732166,0.4999999999999999,0.38703517587939695,0,0,12000.0
0,0,0,0,0.075,0.10888610763454318,0.2857142857142857,0.39839195979899494,0,0,12000.0
0,0,0,1,0.005,0.25782227784730916,0.2857142857142857,0.4208040201005025,0,0,12000.0
0,0,0,1,0.01,0.2365456821026283,0.3214285714285714,0.4197989949748744,0,0,12000.0
0,1,1,1,0.0,0.0,0.0,0.28281407035175876,0,0,12000.0
0,0,0,1,0.3,0.5131414267834794,0.5357142857142857,0.41316582914572864,0,0,12000.0
0,1,0,1,0.01,0.08385481852315395,0.4285714285714285,0.3895477386934673,0,0,12000.0
0,0,1,0,0.01,0.12891113892365458,0.3214285714285714,0.47738693467336685,0,0,12000.0
0,0,0,0,0.05,0.015018773466833543,0.2857142857142857,0.42713567839195976,0,0,12000.0
0,0,0,0,0.045,0.10012515644555695,0.2857142857142857,0.4221105527638191,0,0,12000.0
0,0,0,0,0.01,0.006257822277847309,0.3571428571428571,0.41708542713567837,0,0,12000.0
0,0,0,0,0.0,0.08635794743429287,0.3214285714285714,0.48120603015075375,0,0,12000.0
0,0,0,0,0.15,0.12891113892365458,0.3214285714285714,0.40201005025125625,0,0,12000.0
0,0,0,0,0.11,0.18523153942428036,0.25,0.49467336683417085,0,0,12000.0
0,0,0,0,0.11,0.011264080100125157,0.3928571428571429,0.3969849246231156,0,0,12000.0
0,0,0,0,0.005,0.0851063829787234,0.25,0.43386934673366834,0,0,12000.0
0,0,0,0,0.045,0.1739674593241552,0.2857142857142857,0.4120603015075377,0,0,12000.0
0,1,2,1,0.0,0.24530663329161453,0.5714285714285715,0.41105527638190953,0,0,12000.0
0,0,0,0,0.02,0.08135168961201503,0.25,0.3969849246231156,0,0,12000.0
0,0,0,0,0.045,0.006257822277847309,0.2857142857142857,0.3494472361809045,0,0,12000.0
0,1,2,1,0.0,0.33291614518147683,0.4999999999999999,0.4120603015075377,0,0,12000.0
0,1,2,1,0.0,0.0425531914893617,0.1785714285714286,0.3807035175879397,0,0,12000.0
1,1,0,1,0.0,0.003754693366708386,0.0357142857142857,0.3651256281407035,0,0,12000.0
0,0,0,1,0.01,0.10137672090112641,0.1428571428571429,0.5080402010050251,0,0,12000.0
0,1,2,1,0.0,0.0,0.0,0.36452261306532663,0,0,12000.0
0,1,1,1,0.0,0.0,0.0,0.2808040201005025,0,0,12000.0
0,0,0,0,0.015,0.15769712140175218,0.6071428571428571,0.4101507537688442,0,0,12000.0
0,0,0,0,0.005,0.3541927409261577,0.4999999999999999,0.39758793969849243,0,0,12000.0
0,0,0,0,0.01,0.015018773466833543,0.25,0.4120603015075377,0,0,12000.0
0,1,2,1,0.0,0.0,0.1071428571428571,0.3623115577889447,0,0,12000.0
0,0,0,0,0.005,0.19899874843554444,0.4642857142857143,0.3272361809045226,0,0,12000.0
0,1,2,1,0.0,0.010012515644555695,0.0714285714285714,0.2699497487437186,0,0,12000.0
0,0,2,0,0.0,0.0425531914893617,0.2142857142857143,0.42713567839195976,0,0,12000.0
0,0,2,0,0.0,0.1276595744680851,0.25,0.5005025125628141,0,0,12000.0
0,1,2,1,0.0,0.0,0.0714285714285714,0.2824120603015075,0,0,12000.0
0,0,0,0,0.2,0.09887359198998749,0.2857142857142857,0.3959798994974874,0,0,12000.0
0,0,0,1,0.0,0.0,0.0714285714285714,0.37517587939698493,0,0,11750.0
0,1,2,1,0.0,0.028785982478097622,0.1071428571428571,0.36180904522613067,0,0,11750.0
0,0,0,1,0.025,0.45431789737171463,0.5357142857142857,0.41708542713567837,0,0,11750.0
0,0,0,0,0.015,0.08385481852315395,0.2857142857142857,0.4091457286432161,0,0,11750.0
0,0,0,0,0.015,0.015018773466833543,0.3928571428571429,0.38190954773869346,0,0,11750.0
0,0,0,0,0.16,0.13141426783479349,0.3214285714285714,0.3969849246231156,0,0,11750.0
0,0,0,0,0.005,0.1113892365456821,0.2142857142857143,0.4221105527638191,0,0,11750.0
0,0,0,1,0.13,0.15769712140175218,0.4999999999999999,0.4371859296482412,0,0,11750.0
0,1,2,1,0.0,0.04130162703379224,0.1071428571428571,0.2850251256281407,0,0,11750.0
0,0,0,1,0.01,0.26282853566958697,0.3214285714285714,0.3701507537688442,0,0,11750.0
0,0,0,0,0.11,0.006257822277847309,0.3214285714285714,0.4094472361809045,0,0,11750.0
0,0,0,0,0.005,0.003754693366708386,0.3571428571428571,0.32160804020100503,0,0,11750.0
0,1,2,1,0.0,0.03379224030037547,0.1071428571428571,0.38190954773869346,0,0,11750.0
0,0,0,0,0.015,0.011264080100125157,0.3214285714285714,0.4221105527638191,0,0,11750.0
0,0,0,0,0.02,0.008760951188986232,0.4285714285714285,0.3969849246231156,0,0,11750.0
0,0,0,0,0.015,0.06633291614518148,0.2142857142857143,0.3010050251256281,0,0,11750.0
0,0,0,0,0.105,0.02753441802252816,0.4642857142857143,0.3901507537688442,0,0,11750.0
0,0,0,0,0.16,0.10387984981226533,0.5714285714285715,0.4723618090452261,0,0,11750.0
0,1,1,1,0.0,0.03254067584480601,0.1071428571428571,0.35678391959798994,0,0,11750.0
0,0,0,1,0.005,0.46307884856070086,0.6071428571428571,0.5226130653266332,0,0,11750.0
0,0,0,0,0.015,0.0025031289111389237,0.2857142857142857,0.40703517587939697,0,0,11750.0
0,1,2,1,0.0,0.0,0.0714285714285714,0.2814070351758794,0,0,11750.0
0,0,0,0,0.01,0.04630788485607009,0.4285714285714285,0.3228140703517588,0,0,11750.0
0,1,2,1,0.0,0.0,0.0714285714285714,0.27256281407035177,0,0,11750.0
0,0,0,0,0.01,0.0012515644555694619,0.5357142857142857,0.3979899497487437,0,0,11750.0
0,0,0,0,0.005,0.0025031289111389237,0.2142857142857143,0.37185929648241206,0,0,11750.0
0,0,0,1,0.0,0.028785982478097622,0.0714285714285714,0.2663316582914573,0,0,11750.0
0,1,0,1,0.095,0.3041301627033792,0.6428571428571429,0.378894472361809,0,0,11750.0
0,0,0,0,0.005,0.007509386733416772,0.3928571428571429,0.4422110552763819,0,0,11750.0
0,0,0,0,0.01,0.23529411764705882,0.5714285714285715,0.47326633165829146,0,0,11750.0
0,0,0,0,0.245,0.10638297872340426,0.4642857142857143,0.39758793969849243,0,0,11750.0
0,0,2,1,0.0,0.3191489361702128,0.5714285714285715,0.49286432160804017,0,0,11750.0
0,1,1,1,0.0,0.0050062578222778474,0.0714285714285714,0.3003015075376884,0,0,11750.0
0,0,0,0,0.005,0.003754693366708386,0.5357142857142857,0.3525628140703517,0,0,11750.0
0,1,2,1,0.0,0.0,0.0714285714285714,0.287035175879397,0,0,11750.0
0,0,0,0,0.055,0.1439299123904881,0.2857142857142857,0.25487437185929646,0,0,11750.0
0,0,0,0,0.02,0.03504380475594493,0.2857142857142857,0.37688442211055273,0,0,11750.0
0,0,0,0,0.04,0.1051314142678348,0.2857142857142857,0.40251256281407033,0,0,11750.0
0,0,0,0,0.005,0.0025031289111389237,0.2857142857142857,0.39195979899497485,0,0,11750.0
0,0,0,0,0.155,0.006257822277847309,0.3571428571428571,0.4472361809045226,0,0,11750.0
0,0,0,0,0.02,0.10763454317897372,0.2857142857142857,0.4623115577889447,0,0,11750.0
0,1,2,1,0.0,0.008760951188986232,0.1071428571428571,0.28643216080402006,0,0,11750.0
0,0,0,0,0.20500000000000002,0.0,0.4642857142857143,0.39195979899497485,0,0,11750.0
0,0,0,0,0.20500000000000002,0.0851063829787234,0.3571428571428571,0.3358793969849246,0,0,11750.0
0,0,0,0,0.01,0.011264080100125157,0.1785714285714286,0.3715577889447236,0,0,11750.0
0,0,0,0,0.01,0.03128911138923655,0.1785714285714286,0.14271356783919598,0,0,11750.0
0,0,0,1,0.06,0.44806007509386736,0.6428571428571429,0.4623115577889447,0,0,11750.0
0,0,0,0,0.015,0.0688360450563204,0.4642857142857143,0.18090452261306533,0,0,11750.0
0,1,2,1,0.0,0.07509386733416772,0.1071428571428571,0.28984924623115577,0,0,11750.0
0,0,0,0,0.005,0.015018773466833543,0.3928571428571429,0.35678391959798994,0,0,11750.0
0,0,0,1,0.0,0.40550688360450565,0.4999999999999999,0.5175879396984925,0,0,11750.0
0,0,0,0,0.07,0.03128911138923655,0.6071428571428571,0.3387939698492462,0,0,11750.0
0,0,0,0,0.005,0.0,0.25,0.34673366834170855,0,0,11750.0
0,1,0,0,0.23500000000000001,0.3041301627033792,0.5357142857142857,0.36683417085427134,0,0,11750.0
0,0,0,0,0.02,0.015018773466833543,0.25,0.3869346733668342,0,0,11750.0
0,0,0,0,0.015,0.04505632040050063,0.1071428571428571,0.3494472361809045,0,0,11750.0
0,0,2,1,0.0,0.3166458072590739,0.3571428571428571,0.4386934673366834,0,0,11750.0
0,0,2,1,0.0,0.0,0.0357142857142857,0.3491457286432161,0,0,11750.0
0,0,2,1,0.0,0.08760951188986232,0.25,0.3417085427135678,0,0,11750.0
0,1,0,1,0.0,0.0262828535669587,0.0714285714285714,0.4221105527638191,0,0,11750.0
0,0,2,1,0.0,0.061326658322903634,0.2142857142857143,0.41497487437185926,0,0,11750.0
0,0,2,0,0.0,0.0012515644555694619,0.0714285714285714,0.42713567839195976,0,0,11750.0
0,0,0,0,0.07,0.0,0.4642857142857143,0.4221105527638191,0,0,11750.0
0,0,0,1,0.005,0.4005006257822278,0.5714285714285715,0.4629145728643216,0,0,11750.0
0,0,2,1,0.0,0.23529411764705882,0.3571428571428571,0.42713567839195976,0,0,11750.0
0,0,0,0,0.02,0.02127659574468085,0.3214285714285714,0.36683417085427134,0,0,11750.0
0,0,0,0,0.125,0.15143929912390489,0.4642857142857143,0.432964824120603,0,0,11750.0
0,0,0,0,0.005,0.025031289111389236,0.2857142857142857,0.3266331658291457,0,0,11750.0
0,0,0,1,0.03,0.24906132665832292,0.5357142857142857,0.28643216080402006,0,0,11750.0
0,0,0,1,0.045,0.13141426783479349,0.2142857142857143,0.36040201005025124,0,0,11750.0
0,0,0,0,0.01,0.05381727158948686,0.2857142857142857,0.3969849246231156,0,0,11750.0
0,0,0,0,0.005,0.0,0.2142857142857143,0.37185929648241206,0,0,11750.0
0,0,0,1,0.005,0.44430538172715894,0.5357142857142857,0.5166834170854271,0,0,11750.0
0,1,1,1,0.0,0.0012515644555694619,0.0714285714285714,0.29005025125628137,0,0,11750.0
0,0,0,1,0.03,0.2365456821026283,0.3928571428571429,0.34834170854271357,0,0,11750.0
0,0,2,1,0.0,0.12891113892365458,0.25,0.4040201005025125,0,0,11750.0
0,0,0,0,0.065,0.1476846057571965,0.4285714285714285,0.4022110552763819,0,0,11750.0
0,0,0,0,0.005,0.0,0.25,0.40120603015075373,0,0,11500.0
0,0,0,0,0.055,0.015018773466833543,0.2857142857142857,0.37185929648241206,0,0,11500.0
0,1,1,1,0.0,0.0012515644555694619,0.0714285714285714,0.2802010050251256,0,0,11500.0
0,0,0,0,0.035,0.10763454317897372,0.1785714285714286,0.3969849246231156,0,0,11500.0
0,0,0,0,0.05,0.015018773466833543,0.5714285714285715,0.42713567839195976,0,0,11500.0
0,1,1,1,0.0,0.0,0.0,0.31778894472361807,0,0,11500.0
0,0,0,0,0.005,0.10262828535669587,0.1428571428571429,0.3944723618090452,0,0,11500.0
0,0,0,0,0.015,0.08260325406758448,0.4285714285714285,0.40703517587939697,0,0,11500.0
0,0,1,0,0.005,0.12891113892365458,0.4999999999999999,0.4974874371859296,0,0,11500.0
0,0,0,0,0.12,0.028785982478097622,0.2857142857142857,0.4242211055276382,0,0,11500.0
0,0,0,1,0.02,0.13016270337922403,0.2857142857142857,0.3969849246231156,0,0,11500.0
0,0,0,0,0.065,0.07759699624530664,0.4642857142857143,0.40703517587939697,0,0,11500.0
0,0,0,0,0.02,0.015018773466833543,0.3928571428571429,0.4221105527638191,0,0,11500.0
0,0,0,0,0.02,0.0025031289111389237,0.4285714285714285,0.38190954773869346,0,0,11500.0
0,0,0,0,0.045,0.011264080100125157,0.25,0.37185929648241206,0,0,11500.0
0,1,1,1,0.0,0.0,0.0357142857142857,0.28763819095477383,0,0,11500.0
0,0,0,0,0.005,0.0012515644555694619,0.2142857142857143,0.3969849246231156,0,0,11500.0
0,0,0,0,0.01,0.04881101376720901,0.25,0.34592964824120603,0,0,11500.0
0,0,0,0,0.005,0.01877346683354193,0.1785714285714286,0.37185929648241206,0,0,11500.0
0,0,0,0,0.02,0.01877346683354193,0.3571428571428571,0.4120603015075377,0,0,11500.0
0,0,0,0,0.17500000000000002,0.1051314142678348,0.6071428571428571,0.29115577889447236,0,0,11500.0
0,0,0,0,0.005,0.006257822277847309,0.1428571428571429,0.3969849246231156,0,0,11500.0
0,1,0,1,0.0,0.0012515644555694619,0.1071428571428571,0.38190954773869346,0,0,11500.0
0,0,0,0,0.035,0.2102628285356696,0.3214285714285714,0.5407035175879397,0,0,11500.0
0,0,0,0,0.01,0.07509386733416772,0.2857142857142857,0.40201005025125625,0,0,11500.0
0,1,0,1,0.005,0.02127659574468085,0.25,0.38190954773869346,0,0,11500.0
0,0,0,0,0.135,0.003754693366708386,0.4642857142857143,0.3969849246231156,0,0,11500.0
0,0,0,0,0.02,0.0050062578222778474,0.2857142857142857,0.3969849246231156,0,0,11500.0
0,0,0,0,0.02,0.11389236545682103,0.3928571428571429,0.3969849246231156,0,0,11500.0
0,1,0,1,0.0,0.0,0.0357142857142857,0.31437185929648237,0,0,11500.0
0,0,0,0,0.02,0.04005006257822278,0.0714285714285714,0.34673366834170855,0,0,11500.0
0,0,0,0,0.005,0.04505632040050063,0.4999999999999999,0.3969849246231156,0,0,11500.0
0,1,0,1,0.02,0.057571964956195244,0.3214285714285714,0.3838190954773869,0,0,11500.0
0,1,2,1,0.0,0.0,0.3928571428571429,0.38190954773869346,1,0,11500.0
0,0,0,0,0.07,0.10638297872340426,0.2857142857142857,0.2749748743718593,0,0,11500.0
0,0,1,0,0.0,0.1214017521902378,0.25,0.5415075376884422,0,0,11500.0
0,0,0,0,0.005,0.003754693366708386,0.25,0.4072361809045226,0,0,11500.0
0,0,0,0,0.005,0.003754693366708386,0.25,0.36683417085427134,0,0,11500.0
0,0,0,0,0.035,0.09261576971214018,0.25,0.40703517587939697,0,0,11500.0
0,1,1,1,0.0,0.0,0.0357142857142857,0.31758793969849247,0,0,11500.0
0,0,0,1,0.005,0.0625782227784731,0.1428571428571429,0.30542713567839197,0,0,11500.0
0,1,2,1,0.0,0.19274092615769714,0.3214285714285714,0.3882412060301507,0,0,11500.0
0,1,2,1,0.0,0.015018773466833543,0.0714285714285714,0.26291457286432157,0,0,11500.0
0,1,0,1,0.02,0.17772215269086358,0.4285714285714285,0.3969849246231156,0,0,11500.0
0,0,0,0,0.005,0.07884856070087609,0.3214285714285714,0.3969849246231156,0,0,11500.0
0,1,2,1,0.0,0.05381727158948686,0.1071428571428571,0.4004020100502512,0,0,11500.0
0,1,2,1,0.0,0.17772215269086358,0.5357142857142857,0.4120603015075377,0,0,11500.0
0,0,0,0,0.015,0.025031289111389236,0.1071428571428571,0.3969849246231156,0,0,11500.0
